"Name","State","Notes","User","Tags","Created","Runtime","Sweep","E","alpha","del_rate","dn_rate","dup_rate","edge_rate","elite_size","exp_type","gens","nenv","node_cost","pop_size","proj","rep","season_length","average_fitness","average_grnsize","benefitial_mutation","deleterious_mutation","expression_robustness","fitness_robustness","gen","high","low","spec"
"B_200_10_106b2a5161","crashed","-","molanu","","2020-12-02T08:12:43.000Z","107797","","10","10","0.01","0.005","0.005","0.8","0","B_200_10_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.8002637827379999","27.757","0.13830372405372407","0.851696275946276","0.8884000000000001","0.8894","0","0","10","90"
"B_200_10_106ca3fd16","crashed","-","molanu","","2020-12-02T08:12:22.000Z","107864","","10","10","0.01","0.005","0.005","0.8","0","B_200_10_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.6586460592060001","42.212","0.1657795815295815","0.8142204184704185","0.8924","0.893","0","0","27","73"
"B_200_10_102520d833","crashed","-","molanu","","2020-12-02T08:12:13.000Z","108006","","10","10","0.01","0.005","0.005","0.8","0","B_200_10_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.4942258735659999","30.183","0.2371213924963925","0.7328786075036074","0.9016","0.9024","2","0","98","0"
"B_200_10_1024fdaf00","crashed","-","molanu","","2020-12-02T08:12:09.000Z","107991","","10","10","0.01","0.005","0.005","0.8","0","B_200_10_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.8132570510659999","28.348","0.1252936507936508","0.8647063492063493","0.8797999999999999","0.8808","0","0","11","89"
"B_200_10_100d069f87","crashed","-","molanu","","2020-12-02T08:12:05.000Z","107970","","10","10","0.01","0.005","0.005","0.8","0","B_200_10_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.5375475368499999","41.992","0.12270787545787544","0.8472921245421245","0.9006000000000001","0.9006000000000001","0","0","98","2"
"B_100_30_505e981a4","crashed","-","molanu","","2020-12-02T08:12:00.000Z","104722","","30","5","0.01","0.005","0.005","0.8","0","B_100_30_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.22694999045059255","2.029","0.5130052014579044","0.48699479854209565","0.34440000000000004","0.35040000000000004","3","0","97","0"
"B_100_30_5d03afa92","crashed","-","molanu","","2020-12-02T08:12:00.000Z","107972","","30","5","0.01","0.005","0.005","0.8","0","B_100_30_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.14413251109692596","3.541","0.5230010133396682","0.4769989866603318","0.441","0.444","0","0","99","1"
"B_100_30_5f91e6cd7","crashed","-","molanu","","2020-12-02T08:12:00.000Z","107987","","30","5","0.01","0.005","0.005","0.8","0","B_100_30_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.4667903440881852","0.914","0.3863483545711667","0.6136516454288334","0.3858","0.3894","0","0","100","0"
"B_100_30_54e298108","crashed","-","molanu","","2020-12-02T08:11:47.000Z","107912","","30","5","0.01","0.005","0.005","0.8","0","B_100_30_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.5266770102380742","0.768","0.36126072481291194","0.6387392751870881","0.2382","0.24420000000000003","0","0","100","0"
"B_100_30_5fa2e761d","crashed","-","molanu","","2020-12-02T08:11:47.000Z","107983","","30","5","0.01","0.005","0.005","0.8","0","B_100_30_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.4281878003319629","0.308","0.3604195474905721","0.6395804525094279","0.231","0.23680000000000004","0","0","100","0"
"B_100_30_204e063404","crashed","-","molanu","","2020-12-02T08:11:41.000Z","107962","","30","20","0.01","0.005","0.005","0.8","0","B_100_30_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.34378150506162963","8.812","0.2653113275613276","0.7246886724386725","0.8852000000000002","0.8852000000000002","0","0","100","0"
"B_100_30_2050d64662","crashed","-","molanu","","2020-12-02T08:11:36.000Z","107985","","30","20","0.01","0.005","0.005","0.8","0","B_100_30_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.16052489521914817","3.409","0.5631068372321804","0.43689316276781953","0.7814","0.7818","0","0","100","0"
"B_100_30_20619964db","crashed","-","molanu","","2020-12-02T08:11:36.000Z","107999","","30","20","0.01","0.005","0.005","0.8","0","B_100_30_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.5649672171825926","3.226","0.17553733766233764","0.8244626623376622","0.845","0.8452","0","0","100","0"
"B_100_30_202d1652bb","crashed","-","molanu","","2020-12-02T08:11:32.000Z","107928","","30","20","0.01","0.005","0.005","0.8","0","B_100_30_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.5704821140288888","6.546","0.1754325396825397","0.8245674603174602","0.9256","0.9264","0","0","100","0"
"B_100_30_208e4d98b1","crashed","-","molanu","","2020-12-02T08:10:12.000Z","107799","","30","20","0.01","0.005","0.005","0.8","0","B_100_30_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.5473973231283703","4.823","0.20819742422180504","0.7918025757781949","0.7674000000000001","0.7682000000000001","0","0","100","0"
"B_100_30_1064b0e8b3","crashed","-","molanu","","2020-12-02T08:10:06.000Z","107964","","30","10","0.01","0.005","0.005","0.8","0","B_100_30_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.3987180586275925","2.743","0.3316733189005058","0.6683266810994942","0.6386","0.6397999999999999","2","0","98","0"
"B_100_30_10b2c41f40","crashed","-","molanu","","2020-12-02T08:10:06.000Z","107954","","30","10","0.01","0.005","0.005","0.8","0","B_100_30_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.2149491536325185","0.983","0.486741252909802","0.513258747090198","0.5346","0.5376","4","0","96","0"
"B_100_30_10bee47f7f","crashed","-","molanu","","2020-12-02T08:09:54.000Z","107978","","30","10","0.01","0.005","0.005","0.8","0","B_100_30_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.5432571417755555","6.388","0.2670424129963604","0.7329575870036398","0.8114","0.8119999999999998","0","0","100","0"
"B_100_30_10b23813a3","crashed","-","molanu","","2020-12-02T08:09:46.000Z","108001","","30","10","0.01","0.005","0.005","0.8","0","B_100_30_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.5412462388698518","10.433","0.28894227994227994","0.71105772005772","0.8291999999999998","0.83","0","0","100","0"
"B_100_30_1017347391","crashed","-","molanu","","2020-12-02T08:09:11.000Z","107920","","30","10","0.01","0.005","0.005","0.8","0","B_100_30_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.31730849351929635","1.297","0.3934307708698333","0.6065692291301668","0.5624","0.5672","4","0","96","0"
"B_100_20_522ddfc77","crashed","-","molanu","","2020-12-02T08:09:06.000Z","107921","","20","5","0.01","0.005","0.005","0.8","0","B_100_20_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.529228804598625","0.199","0.34028963056395994","0.6597103694360399","0.149","0.153","0","0","95","5"
"B_100_20_5f2aa313f","crashed","-","molanu","","2020-12-02T08:09:06.000Z","107982","","20","5","0.01","0.005","0.005","0.8","0","B_100_20_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.12123500253200002","6.995","0.5184825118769795","0.4815174881230206","0.7180000000000001","0.7196000000000002","0","0","34","66"
"B_100_20_564a11b82","crashed","-","molanu","","2020-12-02T08:08:50.000Z","107981","","20","5","0.01","0.005","0.005","0.8","0","B_100_20_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.6027136519189998","7.417","0.3196810740698108","0.6803189259301893","0.6868","0.6911999999999999","1","0","86","13"
"B_100_20_5b0ed6058","crashed","-","molanu","","2020-12-02T08:08:50.000Z","107999","","20","5","0.01","0.005","0.005","0.8","0","B_100_20_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.6865569591881251","11.883","0.2266303509871621","0.7733696490128378","0.7913999999999999","0.7962","0","0","48","52"
"B_100_20_2084223ec0","crashed","-","molanu","","2020-12-02T08:08:33.000Z","107969","","20","20","0.01","0.005","0.005","0.8","0","B_100_20_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.096624141825625","18.586","0.4679065656565656","0.5220934343434344","0.8930000000000002","0.8932000000000002","0","0","94","6"
"B_100_20_20b6b5de1c","crashed","-","molanu","","2020-12-02T08:08:33.000Z","107478","","20","20","0.01","0.005","0.005","0.8","0","B_100_20_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.726266170222875","19.104","0.1363333333333333","0.7436666666666665","0.9544","0.955","0","0","16","84"
"B_100_20_5698ddc93","crashed","-","molanu","","2020-12-02T08:08:33.000Z","107943","","20","5","0.01","0.005","0.005","0.8","0","B_100_20_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.315838581364875","5.607","0.4516390889442142","0.5483609110557858","0.6546000000000001","0.6574","12","0","88","0"
"B_100_20_20083078b2","crashed","-","molanu","","2020-12-02T08:08:13.000Z","105759","","20","20","0.01","0.005","0.005","0.8","0","B_100_20_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.635100454059125","10.983","0.18641666666666665","0.6235833333333334","0.9626","0.9626","0","0","100","0"
"B_100_20_20195213b1","crashed","-","molanu","","2020-12-02T08:08:09.000Z","107997","","20","20","0.01","0.005","0.005","0.8","0","B_100_20_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.6374962558553751","6.014","0.11877525252525252","0.8812247474747474","0.8868","0.8874000000000001","0","0","87","13"
"B_100_20_2039040fd6","crashed","-","molanu","","2020-12-02T08:08:06.000Z","107983","","20","20","0.01","0.005","0.005","0.8","0","B_100_20_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.54741775194225","3.05","0.20665015638815948","0.7933498436118405","0.7809999999999999","0.7814","0","0","99","1"
"B_100_20_1015264337","crashed","-","molanu","","2020-12-02T08:08:01.000Z","107628","","20","10","0.01","0.005","0.005","0.8","0","B_100_20_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.58774975882075","4.071","0.2540227109491815","0.7459772890508185","0.8126000000000001","0.8202000000000002","0","0","97","3"
"B_100_20_108235ff17","crashed","-","molanu","","2020-12-02T08:07:28.000Z","107812","","20","10","0.01","0.005","0.005","0.8","0","B_100_20_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.72830033106125","8.396","0.2250156926406926","0.7649843073593074","0.8984000000000001","0.8994","0","0","24","76"
"B_100_20_10424a2308","crashed","-","molanu","","2020-12-02T08:07:03.000Z","107973","","20","10","0.01","0.005","0.005","0.8","0","B_100_20_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.58622194235675","5.953","0.22125739246133985","0.7787426075386602","0.791","0.792","0","0","83","17"
"B_100_20_1001c2111e","crashed","-","molanu","","2020-12-02T08:06:56.000Z","107904","","20","10","0.01","0.005","0.005","0.8","0","B_100_20_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.5892952150949999","7.261","0.2511570451224341","0.7488429548775657","0.7914","0.7929999999999999","1","0","99","0"
"B_100_10_54bafda21","crashed","-","molanu","","2020-12-02T08:06:42.000Z","106884","","10","5","0.01","0.005","0.005","0.8","0","B_100_10_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.7053371103480002","5.216","0.2957199113906481","0.7042800886093518","0.5869999999999999","0.5929999999999999","1","0","42","57"
"B_100_10_55d567a59","crashed","-","molanu","","2020-12-02T08:06:42.000Z","107933","","10","5","0.01","0.005","0.005","0.8","0","B_100_10_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.684592531149","14.197","0.3031311719326425","0.6968688280673575","0.8031999999999999","0.8063999999999999","0","0","40","60"
"B_100_20_1074855300","crashed","-","molanu","","2020-12-02T08:06:42.000Z","107992","","20","10","0.01","0.005","0.005","0.8","0","B_100_20_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.66479097042475","24.835","0.085","0.685","0.975","0.9752000000000004","0","0","69","31"
"B_100_10_5a241bff8","crashed","-","molanu","","2020-12-02T08:06:33.000Z","107998","","10","5","0.01","0.005","0.005","0.8","0","B_100_10_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.807293561976","9.858","0.1864329291709323","0.8135670708290677","0.8009999999999999","0.8046","0","0","13","87"
"B_100_10_5cb9688bc","crashed","-","molanu","","2020-12-02T08:06:17.000Z","107210","","10","5","0.01","0.005","0.005","0.8","0","B_100_10_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.7783596315219999","14.131","0.21542673829438536","0.7845732617056147","0.8201999999999999","0.8256","0","0","16","84"
"B_100_10_575dd98cd","crashed","-","molanu","","2020-12-02T08:06:14.000Z","107987","","10","5","0.01","0.005","0.005","0.8","0","B_100_10_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.7095602524690001","24.247","0.2487288267288267","0.7412711732711733","0.852","0.8565999999999999","0","0","12","88"
"B_100_10_20d0d01dfc","crashed","-","molanu","","2020-12-02T08:06:00.000Z","107975","","10","20","0.01","0.005","0.005","0.8","0","B_100_10_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.503103116346","14.007","0.1726629204129204","0.8273370795870796","0.8872000000000001","0.8874","0","0","95","5"
"B_100_10_20edfc312c","crashed","-","molanu","","2020-12-02T08:06:00.000Z","107315","","10","20","0.01","0.005","0.005","0.8","0","B_100_10_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.7351632487520001","15.004","0.09352380952380952","0.9064761904761904","0.9076","0.9078000000000002","0","0","15","85"
"B_100_10_2078645741","crashed","-","molanu","","2020-12-02T08:05:50.000Z","106710","","10","20","0.01","0.005","0.005","0.8","0","B_100_10_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.09149655111300002","12.26","0.42578968253968247","0.5442103174603176","0.9312","0.9312","0","0","5","95"
"B_100_10_20a32bda73","crashed","-","molanu","","2020-12-02T08:05:50.000Z","107998","","10","20","0.01","0.005","0.005","0.8","0","B_100_10_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.604130828121","21.375","0.1027113997113997","0.8872886002886002","0.8983999999999999","0.8987999999999998","0","0","78","22"
"A_500_30_5a937285d","crashed","-","molanu","","2020-12-02T08:05:08.000Z","107261","","30","5","0.01","0.005","0.005","0.1","0","A_500_30_5","100000","2","0.0001","1000","GRN_evolution","3","500","0.5571366304659259","1.399","0.3658102913318333","0.6341897086681666","0.3206","0.3268000000000001","0","0","100","0"
"B_100_10_102afdab71","crashed","-","molanu","","2020-12-02T08:04:58.000Z","105067","","10","10","0.01","0.005","0.005","0.8","0","B_100_10_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.65157141927","21.288","0.1043690476190476","0.8556309523809524","0.908","0.9084000000000002","0","0","96","4"
"B_100_10_1067e6875d","crashed","-","molanu","","2020-12-02T08:04:58.000Z","107347","","10","10","0.01","0.005","0.005","0.8","0","B_100_10_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.388572447021","20.194","0.23629702650290885","0.7537029734970911","0.8473999999999998","0.8506","5","0","95","0"
"B_100_10_10d54f7ced","crashed","-","molanu","","2020-12-02T08:04:58.000Z","106537","","10","10","0.01","0.005","0.005","0.8","0","B_100_10_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.7347871088179999","14.268","0.13627813852813853","0.8037218614718614","0.918","0.9184","0","0","25","75"
"B_100_10_208a6b7d24","crashed","-","molanu","","2020-12-02T08:04:58.000Z","107947","","10","20","0.01","0.005","0.005","0.8","0","B_100_10_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.8821100156229997","17.004","0.06277777777777778","0.6872222222222223","0.9716","0.9716","0","0","3","97"
"A_500_30_55cefdc1d","crashed","-","molanu","","2020-12-02T08:04:57.000Z","107965","","30","5","0.01","0.005","0.005","0.1","0","A_500_30_5","100000","2","0.0001","1000","GRN_evolution","5","500","0.6906707285888888","1.256","0.27918124485983253","0.7208187551401676","0.2856","0.3004","0","0","44","56"
"A_500_30_56a765e5d","crashed","-","molanu","","2020-12-02T08:04:57.000Z","104678","","30","5","0.01","0.005","0.005","0.1","0","A_500_30_5","100000","2","0.0001","1000","GRN_evolution","4","500","0.6111509480425554","0.158","0.2769677962558324","0.7230322037441677","0.2172","0.2236","0","0","98","2"
"B_100_10_10075b9e86","crashed","-","molanu","","2020-12-02T08:04:57.000Z","108003","","10","10","0.01","0.005","0.005","0.8","0","B_100_10_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.705894414907","26.649","0.12379761904761905","0.8762023809523811","0.9072","0.9084","0","0","31","69"
"B_100_10_10cf87971a","crashed","-","molanu","","2020-12-02T08:04:57.000Z","108023","","10","10","0.01","0.005","0.005","0.8","0","B_100_10_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.385539571339","32.811","0.26518001443001443","0.7248199855699856","0.892","0.894","20","0","73","7"
"A_500_30_50e573d3b","crashed","-","molanu","","2020-12-02T08:04:20.000Z","107878","","30","5","0.01","0.005","0.005","0.1","0","A_500_30_5","100000","2","0.0001","1000","GRN_evolution","2","500","0.7171318701888889","1.681","0.3237911524962278","0.6762088475037723","0.2482","0.26080000000000003","0","0","22","78"
"A_500_30_540e57edb","crashed","-","molanu","","2020-12-02T08:04:04.000Z","107984","","30","5","0.01","0.005","0.005","0.1","0","A_500_30_5","100000","2","0.0001","1000","GRN_evolution","1","500","0.7356733473705556","0.635","0.2368614755002032","0.7631385244997968","0.19260000000000005","0.1966","0","0","12","88"
"A_500_30_204b1cf26f","crashed","-","molanu","","2020-12-02T08:02:57.000Z","107559","","30","20","0.01","0.005","0.005","0.1","0","A_500_30_20","100000","2","0.0001","1000","GRN_evolution","5","500","0.7465081074121482","1.805","0.07606661421279425","0.9239333857872056","0.6761999999999999","0.6766","0","0","14","86"
"A_500_30_202b4b1e98","crashed","-","molanu","","2020-12-02T08:02:37.000Z","107966","","30","20","0.01","0.005","0.005","0.1","0","A_500_30_20","100000","2","0.0001","1000","GRN_evolution","3","500","0.7544397842214814","2.29","0.06594801330143385","0.9340519866985662","0.7456","0.747","0","0","12","88"
"A_500_30_20dce79cf4","crashed","-","molanu","","2020-12-02T08:02:37.000Z","107967","","30","20","0.01","0.005","0.005","0.1","0","A_500_30_20","100000","2","0.0001","1000","GRN_evolution","2","500","0.11528283006096296","1.476","0.577537678204167","0.422462321795833","0.6793999999999998","0.6801999999999998","0","0","100","0"
"A_500_30_1054424cbd","crashed","-","molanu","","2020-12-02T08:02:27.000Z","107992","","30","10","0.01","0.005","0.005","0.1","0","A_500_30_10","100000","2","0.0001","1000","GRN_evolution","5","500","0.7142105681138519","1.774","0.17758610613741446","0.8224138938625856","0.6803999999999999","0.6809999999999998","0","0","21","79"
"A_500_30_10a8782667","crashed","-","molanu","","2020-12-02T08:02:27.000Z","107991","","30","10","0.01","0.005","0.005","0.1","0","A_500_30_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.2528040647983704","0.227","0.456260418531644","0.543739581468356","0.37859999999999994","0.3806000000000001","8","0","92","0"
"A_500_30_20f3d854c2","crashed","-","molanu","","2020-12-02T08:02:27.000Z","107904","","30","20","0.01","0.005","0.005","0.1","0","A_500_30_20","100000","2","0.0001","1000","GRN_evolution","1","500","0.6458601426151482","11.124","0.18429761904761904","0.7857023809523809","0.9376","0.9376","0","0","100","0"
"A_500_30_202c33ee5b","crashed","-","molanu","","2020-12-02T08:02:19.000Z","106787","","30","20","0.01","0.005","0.005","0.1","0","A_500_30_20","100000","2","0.0001","1000","GRN_evolution","4","500","0.7264328561215555","2.619","0.06814653033809043","0.9318534696619096","0.8082","0.8086000000000001","0","0","11","89"
"A_500_30_1061b8423e","crashed","-","molanu","","2020-12-02T08:02:06.000Z","108013","","30","10","0.01","0.005","0.005","0.1","0","A_500_30_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.7443237295197778","2.523","0.12443704154166416","0.875562958458336","0.7515999999999999","0.7526","0","0","13","87"
"A_500_20_508a4a164","crashed","-","molanu","","2020-12-02T08:01:58.000Z","107977","","20","5","0.01","0.005","0.005","0.1","0","A_500_20_5","100000","2","0.0001","1000","GRN_evolution","5","500","0.744335052464125","3.708","0.3332007455703899","0.6667992544296101","0.358","0.3713999999999999","0","0","7","93"
"A_500_20_51c40f1f6","crashed","-","molanu","","2020-12-02T08:01:58.000Z","107990","","20","5","0.01","0.005","0.005","0.1","0","A_500_20_5","100000","2","0.0001","1000","GRN_evolution","4","500","0.575275241695875","7.898","0.3902467576742775","0.6097532423257225","0.32539999999999997","0.3353999999999999","1","0","99","0"
"A_500_30_1015176b5f","crashed","-","molanu","","2020-12-02T08:01:58.000Z","107527","","30","10","0.01","0.005","0.005","0.1","0","A_500_30_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.7659520544461111","1.758","0.1430567315705129","0.8569432684294871","0.5466000000000001","0.5488","0","0","7","93"
"A_500_30_10c5cb6bd6","crashed","-","molanu","","2020-12-02T08:01:58.000Z","107990","","30","10","0.01","0.005","0.005","0.1","0","A_500_30_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.3056481886195555","3.964","0.35989569556597123","0.6401043044340288","0.7691999999999999","0.7696000000000001","66","0","34","0"
"A_500_20_5a9ff82ab","crashed","-","molanu","","2020-12-02T08:01:23.000Z","107981","","20","5","0.01","0.005","0.005","0.1","0","A_500_20_5","100000","2","0.0001","1000","GRN_evolution","3","500","0.8068486335521251","1.65","0.26115091793135997","0.73884908206864","0.3124","0.32500000000000007","0","0","3","97"
"A_500_20_5d6628fc6","crashed","-","molanu","","2020-12-02T08:01:23.000Z","106543","","20","5","0.01","0.005","0.005","0.1","0","A_500_20_5","100000","2","0.0001","1000","GRN_evolution","2","500","0.83279259605575","1.29","0.21068317672869996","0.7893168232712999","0.2634","0.2748","0","0","0","100"
"A_500_20_535064178","crashed","-","molanu","","2020-12-02T08:00:33.000Z","107999","","20","5","0.01","0.005","0.005","0.1","0","A_500_20_5","100000","2","0.0001","1000","GRN_evolution","1","500","0.6988961878208749","27.585","0.4524185777896742","0.5475814222103257","0.6918000000000001","0.7062","0","0","62","38"
"A_500_20_1002d76900","crashed","-","molanu","","2020-12-02T08:00:14.000Z","107497","","20","10","0.01","0.005","0.005","0.1","0","A_500_20_10","100000","2","0.0001","1000","GRN_evolution","5","500","0.22763904350937503","4.884","0.45688549214952495","0.5431145078504751","0.7054000000000002","0.7066000000000001","0","0","97","3"
"A_500_20_1026846ab7","crashed","-","molanu","","2020-12-02T08:00:14.000Z","107947","","20","10","0.01","0.005","0.005","0.1","0","A_500_20_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.856285461597125","2.49","0.058007100649490086","0.94199289935051","0.591","0.5924","0","0","2","98"
"A_500_20_105022d1f5","crashed","-","molanu","","2020-12-02T08:00:14.000Z","107842","","20","10","0.01","0.005","0.005","0.1","0","A_500_20_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.7737138133095001","21.512","0.13504761904761906","0.804952380952381","0.936","0.9374","0","0","0","100"
"A_500_20_201d1eabc3","crashed","-","molanu","","2020-12-02T08:00:14.000Z","107971","","20","20","0.01","0.005","0.005","0.1","0","A_500_20_20","100000","2","0.0001","1000","GRN_evolution","4","500","0.49206489687687505","1.017","0.25288611531957317","0.7471138846804267","0.6132","0.6144","0","0","100","0"
"A_500_20_2040f59a46","crashed","-","molanu","","2020-12-02T08:00:14.000Z","107421","","20","20","0.01","0.005","0.005","0.1","0","A_500_20_20","100000","2","0.0001","1000","GRN_evolution","5","500","0.7797274332255","2.889","0.03756111666111665","0.9624388833388832","0.8406","0.8407999999999999","0","0","6","94"
"A_500_20_20476ac2f4","crashed","-","molanu","","2020-12-02T08:00:14.000Z","106972","","20","20","0.01","0.005","0.005","0.1","0","A_500_20_20","100000","2","0.0001","1000","GRN_evolution","2","500","0.725647985927625","13.986","0.10530158730158728","0.8946984126984127","0.8688000000000001","0.8700000000000001","0","0","6","94"
"A_500_20_2069154463","crashed","-","molanu","","2020-12-02T08:00:14.000Z","107947","","20","20","0.01","0.005","0.005","0.1","0","A_500_20_20","100000","2","0.0001","1000","GRN_evolution","1","500","0.745297611755125","2.265","0.06270436427635852","0.9372956357236416","0.7811999999999999","0.7816","0","0","7","93"
"A_500_20_20ed6ef7fc","crashed","-","molanu","","2020-12-02T08:00:14.000Z","106820","","20","20","0.01","0.005","0.005","0.1","0","A_500_20_20","100000","2","0.0001","1000","GRN_evolution","3","500","0.7242678268506251","5.256","0.08069910477379517","0.9193008952262052","0.7492000000000002","0.7512000000000001","0","0","16","84"
"A_500_10_51cf36aab","crashed","-","molanu","","2020-12-02T07:59:53.000Z","107992","","10","5","0.01","0.005","0.005","0.1","0","A_500_10_5","100000","2","0.0001","1000","GRN_evolution","4","500","0.7145916462980001","6.898","0.2885816001350337","0.7114183998649662","0.608","0.6145999999999999","0","0","21","79"
"A_500_10_5cd585fb8","crashed","-","molanu","","2020-12-02T07:59:53.000Z","107981","","10","5","0.01","0.005","0.005","0.1","0","A_500_10_5","100000","2","0.0001","1000","GRN_evolution","5","500","0.93262593634","13.566","0.22954199955304652","0.7704580004469535","0.5324000000000001","0.5554","0","0","1","99"
"A_500_10_510631557","crashed","-","molanu","","2020-12-02T07:59:52.000Z","107969","","10","5","0.01","0.005","0.005","0.1","0","A_500_10_5","100000","2","0.0001","1000","GRN_evolution","3","500","0.8778595963009999","9.378","0.15993598384759375","0.8400640161524063","0.7689999999999999","0.7737999999999999","0","0","0","100"
"A_500_20_1014633815","crashed","-","molanu","","2020-12-02T07:59:51.000Z","107907","","20","10","0.01","0.005","0.005","0.1","0","A_500_20_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.712444707591","3.189","0.2079078735114138","0.7920921264885861","0.5718","0.5732","0","0","17","83"
"A_500_20_10c29d1a42","crashed","-","molanu","","2020-12-02T07:59:44.000Z","107992","","20","10","0.01","0.005","0.005","0.1","0","A_500_20_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.74729760076175","10.012","0.14017417304917304","0.8598258269508269","0.8676000000000001","0.8682000000000001","0","0","5","95"
"A_500_10_531fa842e","crashed","-","molanu","","2020-12-02T07:59:02.000Z","108003","","10","5","0.01","0.005","0.005","0.1","0","A_500_10_5","100000","2","0.0001","1000","GRN_evolution","2","500","0.905964878838","15.489","0.2601641387412547","0.7398358612587453","0.5768000000000001","0.6053999999999999","0","0","0","100"
"A_500_10_5d3790c6a","crashed","-","molanu","","2020-12-02T07:59:02.000Z","107102","","10","5","0.01","0.005","0.005","0.1","0","A_500_10_5","100000","2","0.0001","1000","GRN_evolution","1","500","0.91318265575","13.924","0.2971931870078131","0.7028068129921867","0.456","0.4878","0","0","0","100"
"A_500_10_20ad4454a4","crashed","-","molanu","","2020-12-02T07:58:36.000Z","107997","","10","20","0.01","0.005","0.005","0.1","0","A_500_10_20","100000","2","0.0001","1000","GRN_evolution","5","500","0.817681130747","15.917","0.06583333333333333","0.6241666666666668","0.977","0.977","0","0","0","100"
"A_500_10_2014bc583c","crashed","-","molanu","","2020-12-02T07:58:17.000Z","106639","","10","20","0.01","0.005","0.005","0.1","0","A_500_10_20","100000","2","0.0001","1000","GRN_evolution","4","500","0.5233334227689997","18.114","0.26394047619047617","0.7260595238095238","0.9284","0.933","0","0","99","1"
"A_500_10_1031346db2","crashed","-","molanu","","2020-12-02T07:57:53.000Z","107981","","10","10","0.01","0.005","0.005","0.1","0","A_500_10_10","100000","2","0.0001","1000","GRN_evolution","5","500","0.898129911731","19.788","0.09663095238095236","0.8833690476190477","0.9252","0.9262","0","0","0","100"
"A_500_10_10520d6992","crashed","-","molanu","","2020-12-02T07:57:53.000Z","107953","","10","10","0.01","0.005","0.005","0.1","0","A_500_10_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.8892112029299999","30.731","0.12200829725829725","0.8779917027417027","0.8966000000000003","0.8976000000000002","0","0","0","100"
"A_500_10_1052284382","crashed","-","molanu","","2020-12-02T07:57:53.000Z","107623","","10","10","0.01","0.005","0.005","0.1","0","A_500_10_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.8562184514069997","6.624","0.13799741419121955","0.8620025858087804","0.8004000000000001","0.8101999999999999","0","0","0","100"
